n,encryption_time_ms,calculation_time_ms,decryption_time_ms,total_time_ms,result
2,0.01284199533984065,0.0023947912268340588,0.005007802974432707,0.020244589541107416,1.5
10,0.1487131929025054,0.010139006190001965,0.01797839067876339,0.17683058977127075,12.1
100,158.31511619035155,0.5053192027844489,0.5504397908225656,159.37087518395856,104.73
250,3487.235707801301,3.6243328009732068,3.014038992114365,3493.8740795943886,243.844
500,33944.275038607884,18.55153579963371,11.59680822165683,33974.42338262917,499.348
